_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,antecedent,antecedent:confidence,orig_antecedent,antecedent_gold,option1,option2,option3,option4,option5
831008608,false,finalized,5,11/21/2015 03:50:02,punt,0.7905,It is fourth down and 3. The ball is on your 20 yardline. There is 7 minutes left in the fourth quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008609,false,finalized,5,11/20/2015 14:21:52,Don't know / it depends,1.0, You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008610,false,finalized,5,11/20/2015 17:28:58,run,0.602,It is fourth down and 3. The ball is on your opponent's 1 yardline. It is the first quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008611,false,finalized,5,11/19/2015 07:32:03,kick a field goal,0.8043,It is fourth down and 3. The ball is on your opponent's 5 yardline. It is the first quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008612,false,finalized,5,11/21/2015 18:43:32,kick a field goal,0.8027,It is fourth down and 3. The ball is on your opponent's 20 yardline. It is the first quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008613,false,finalized,5,11/18/2015 22:01:19,kick a field goal,0.6088,It is fourth down and 3. The ball is on your opponent's 40 yardline. It is the first quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008614,false,finalized,5,11/19/2015 20:42:30,punt,1.0,It is fourth down and 3. The ball is on your 45 yardline. It is the first quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008615,false,finalized,5,11/20/2015 20:22:10,punt,1.0,It is fourth down and 3. The ball is on your 20 yardline. It is the first quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008616,false,finalized,5,11/19/2015 00:22:46,kick a field goal,0.8137,It is fourth down and 3. The ball is on your opponent's 1 yardline. There is 3 seconds left in the second quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008617,false,finalized,5,11/20/2015 20:00:04,kick a field goal,1.0,It is fourth down and 3. The ball is on your opponent's 5 yardline. There is 3 seconds left in the second quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008618,false,finalized,5,11/19/2015 03:15:51,kick a field goal,0.8119,It is fourth down and 3. The ball is on your opponent's 20 yardline. There is 3 seconds left in the second quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008619,false,finalized,5,11/19/2015 13:41:34,kick a field goal,0.8011,It is fourth down and 3. The ball is on your opponent's 40 yardline. There is 3 seconds left in the second quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008620,false,finalized,5,11/21/2015 09:25:22,pass,0.5842,It is fourth down and 3. The ball is on your 45 yardline. There is 3 seconds left in the second quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008621,false,finalized,5,11/20/2015 13:54:24,pass,0.381,It is fourth down and 3. The ball is on your 20 yardline. There is 3 seconds left in the second quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008622,false,finalized,5,11/20/2015 19:24:03,run,0.5989,It is fourth down and 3. The ball is on your opponent's 1 yardline. There is 2 minutes left in the second quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008623,false,finalized,5,11/20/2015 19:04:03,kick a field goal,0.4145,It is fourth down and 3. The ball is on your opponent's 5 yardline. There is 2 minutes left in the second quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008624,false,finalized,5,11/19/2015 08:11:56,kick a field goal,0.6,It is fourth down and 3. The ball is on your opponent's 20 yardline. There is 2 minutes left in the second quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008625,false,finalized,5,11/19/2015 01:22:51,kick a field goal,0.8154,It is fourth down and 3. The ball is on your opponent's 40 yardline. There is 2 minutes left in the second quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008626,false,finalized,5,11/20/2015 21:31:20,punt,0.8157,It is fourth down and 3. The ball is on your 45 yardline. There is 2 minutes left in the second quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008627,false,finalized,5,11/20/2015 19:43:31,punt,0.6015,It is fourth down and 3. The ball is on your 20 yardline. There is 2 minutes left in the second quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008628,false,finalized,5,11/20/2015 20:47:49,kick a field goal,0.4314,It is fourth down and 3. The ball is on your opponent's 1 yardline. There is 2 minutes left in the third quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008629,false,finalized,5,11/20/2015 02:29:37,kick a field goal,0.6072,It is fourth down and 3. The ball is on your opponent's 5 yardline. There is 2 minutes left in the third quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008630,false,finalized,5,11/20/2015 12:56:18,kick a field goal,0.8031,It is fourth down and 3. The ball is on your opponent's 20 yardline. There is 2 minutes left in the third quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008631,false,finalized,5,11/19/2015 13:41:34,kick a field goal,0.6022,It is fourth down and 3. The ball is on your opponent's 40 yardline. There is 2 minutes left in the third quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008632,false,finalized,5,11/20/2015 23:22:47,punt,0.6392,It is fourth down and 3. The ball is on your 45 yardline. There is 2 minutes left in the third quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008633,false,finalized,5,11/20/2015 12:55:22,punt,0.6207,It is fourth down and 3. The ball is on your 20 yardline. There is 2 minutes left in the third quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008634,false,finalized,5,11/20/2015 23:32:30,kick a field goal,0.4281,It is fourth down and 3. The ball is on your opponent's 1 yardline. There is 7 minutes left in the third quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008635,false,finalized,5,11/20/2015 13:20:38,kick a field goal,1.0,It is fourth down and 3. The ball is on your opponent's 5 yardline. There is 7 minutes left in the third quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008636,false,finalized,5,11/21/2015 19:44:13,kick a field goal,0.5965,It is fourth down and 3. The ball is on your opponent's 20 yardline. There is 7 minutes left in the third quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008637,false,finalized,5,11/21/2015 21:57:57,punt,0.6068,It is fourth down and 3. The ball is on your opponent's 40 yardline. There is 7 minutes left in the third quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008638,false,finalized,5,11/21/2015 04:29:32,punt,0.8155,It is fourth down and 3. The ball is on your 45 yardline. There is 7 minutes left in the third quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008639,false,finalized,5,11/21/2015 00:20:01,punt,1.0,It is fourth down and 3. The ball is on your 20 yardline. There is 7 minutes left in the third quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008640,false,finalized,5,11/19/2015 10:30:25,run,0.6263,It is fourth down and 3. The ball is on your opponent's 1 yardline. There is 3 seconds left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008641,false,finalized,5,11/20/2015 22:47:59,pass,0.6413,It is fourth down and 3. The ball is on your opponent's 5 yardline. There is 3 seconds left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008642,false,finalized,5,11/19/2015 20:42:30,pass,1.0,It is fourth down and 3. The ball is on your opponent's 20 yardline. There is 3 seconds left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008643,false,finalized,5,11/18/2015 21:25:13,pass,1.0,It is fourth down and 3. The ball is on your opponent's 40 yardline. There is 3 seconds left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008644,false,finalized,5,11/18/2015 21:42:50,pass,0.8165,It is fourth down and 3. The ball is on your 45 yardline. There is 3 seconds left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008645,false,finalized,5,11/21/2015 02:42:39,pass,0.797,It is fourth down and 3. The ball is on your 20 yardline. There is 3 seconds left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008646,false,finalized,5,11/19/2015 10:22:09,pass,0.5882,It is fourth down and 3. The ball is on your opponent's 1 yardline. There is 2 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008647,false,finalized,5,11/19/2015 17:06:01,pass,0.6154,It is fourth down and 3. The ball is on your opponent's 5 yardline. There is 2 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008648,false,finalized,5,11/20/2015 16:36:44,pass,0.5751,It is fourth down and 3. The ball is on your opponent's 20 yardline. There is 2 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008649,false,finalized,5,11/20/2015 20:00:24,pass,0.593,It is fourth down and 3. The ball is on your opponent's 40 yardline. There is 2 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008650,false,finalized,5,11/19/2015 07:41:33,pass,0.6147,It is fourth down and 3. The ball is on your 45 yardline. There is 2 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008651,false,finalized,5,11/21/2015 18:44:50,pass,0.6429,It is fourth down and 3. The ball is on your 20 yardline. There is 2 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008652,false,finalized,5,11/19/2015 05:15:13,kick a field goal,0.8051,It is fourth down and 3. The ball is on your opponent's 1 yardline. There is 7 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008653,false,finalized,5,11/18/2015 22:44:45,kick a field goal,0.5982,It is fourth down and 3. The ball is on your opponent's 5 yardline. There is 7 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008654,false,finalized,5,11/21/2015 10:49:15,kick a field goal,0.5995,It is fourth down and 3. The ball is on your opponent's 20 yardline. There is 7 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008655,false,finalized,5,11/20/2015 19:10:50,kick a field goal,0.4015,It is fourth down and 3. The ball is on your opponent's 40 yardline. There is 7 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008656,false,finalized,5,11/19/2015 17:05:43,punt,0.8155,It is fourth down and 3. The ball is on your 45 yardline. There is 7 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
